timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763027066.42,1,10.0.0.25980810.0.0.150506,10.0.0.2,59808,10.0.0.1,5050,6,3,3,7,399000000,15,30,0,151460,7083038520,21637.1428571,0.000379598997494,1011862645.71,17.7519762406,1
1763027066.42,1,10.0.0.25980810.0.0.1150501,10.0.0.2,59808,10.0.0.11,5050,1,0,8,7,403000000,15,30,0,7,662,1.0,1.73697270471e-08,94.5714285714,1.64267990074e-06,1
1763027066.43,3,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,17,196000000,15,30,0,17,1666,1.0,8.67346938776e-08,98.0,8.5e-06,1
1763027066.43,3,10.0.0.18010.0.0.18562346,10.0.0.1,80,10.0.0.18,56234,6,0,8,7,487000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,3,10.0.0.18010.0.0.18562406,10.0.0.1,80,10.0.0.18,56240,6,0,8,7,430000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,3,10.0.0.1505110.0.0.185231817,10.0.0.1,5051,10.0.0.18,52318,17,0,8,7,546000000,15,30,0,2,340,0.285714285714,3.663003663e-09,48.5714285714,6.22710622711e-07,1
1763027066.43,3,10.0.0.11505110.0.0.2523181,10.0.0.11,5051,10.0.0.2,52318,1,0,0,7,361000000,15,30,0,6,588,0.857142857143,1.6620498615e-08,84.0,1.62880886427e-06,1
1763027066.43,3,10.0.0.16505110.0.0.1523181,10.0.0.16,5051,10.0.0.1,52318,1,0,0,17,180000000,15,30,0,17,1666,1.0,9.44444444444e-08,98.0,9.25555555556e-06,1
1763027066.43,3,10.0.0.18505110.0.0.1523181,10.0.0.18,5051,10.0.0.1,52318,1,3,3,7,518000000,15,30,0,1,198,0.142857142857,1.9305019305e-09,28.2857142857,3.82239382239e-07,1
1763027066.43,3,10.0.0.185623410.0.0.1806,10.0.0.18,56234,10.0.0.1,80,6,3,3,7,505000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,3,10.0.0.185624010.0.0.1806,10.0.0.18,56240,10.0.0.1,80,6,3,3,7,448000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,3,10.0.0.185231810.0.0.1505117,10.0.0.18,52318,10.0.0.1,5051,17,3,3,17,565000000,15,30,0,895,1353240,52.6470588235,1.58407079646e-06,79602.3529412,0.00239511504425,1
1763027066.43,3,10.0.0.185231810.0.0.650511,10.0.0.18,52318,10.0.0.6,5051,1,0,8,27,620000000,15,30,0,26,2548,0.962962962963,4.1935483871e-08,94.3703703704,4.10967741935e-06,1
1763027066.43,3,10.0.0.25231810.0.0.1150511,10.0.0.2,52318,10.0.0.11,5051,1,0,8,7,394000000,15,30,0,6,588,0.857142857143,1.52284263959e-08,84.0,1.4923857868e-06,1
1763027066.43,3,10.0.0.65231810.0.0.1850511,10.0.0.6,52318,10.0.0.18,5051,1,0,0,27,598000000,15,30,0,26,2548,0.962962962963,4.34782608696e-08,94.3703703704,4.26086956522e-06,1
1763027066.43,4,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,17,193000000,15,30,0,17,1666,1.0,8.80829015544e-08,98.0,8.63212435233e-06,1
1763027066.43,4,10.0.0.18010.0.0.18562346,10.0.0.1,80,10.0.0.18,56234,6,0,8,7,481000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,4,10.0.0.18010.0.0.18562406,10.0.0.1,80,10.0.0.18,56240,6,0,8,7,426000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,4,10.0.0.1505110.0.0.185231817,10.0.0.1,5051,10.0.0.18,52318,17,0,8,7,539000000,15,30,0,2,340,0.285714285714,3.71057513915e-09,48.5714285714,6.30797773655e-07,1
1763027066.43,4,10.0.0.11505110.0.0.2523181,10.0.0.11,5051,10.0.0.2,52318,1,0,0,7,370000000,15,30,0,6,588,0.857142857143,1.62162162162e-08,84.0,1.58918918919e-06,1
1763027066.43,4,10.0.0.16505110.0.0.1523181,10.0.0.16,5051,10.0.0.1,52318,1,0,0,17,181000000,15,30,0,16,1568,0.941176470588,8.83977900552e-08,92.2352941176,8.66298342541e-06,1
1763027066.43,4,10.0.0.18505110.0.0.1523181,10.0.0.18,5051,10.0.0.1,52318,1,3,3,7,523000000,15,30,0,1,198,0.142857142857,1.9120458891e-09,28.2857142857,3.78585086042e-07,1
1763027066.43,4,10.0.0.185623410.0.0.1806,10.0.0.18,56234,10.0.0.1,80,6,3,3,7,507000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,4,10.0.0.185624010.0.0.1806,10.0.0.18,56240,10.0.0.1,80,6,3,3,7,451000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,4,10.0.0.185231810.0.0.1505117,10.0.0.18,52318,10.0.0.1,5051,17,3,3,17,570000000,15,30,0,895,1353240,52.6470588235,1.5701754386e-06,79602.3529412,0.00237410526316,1
1763027066.43,4,10.0.0.185231810.0.0.650511,10.0.0.18,52318,10.0.0.6,5051,1,0,8,27,632000000,15,30,0,26,2548,0.962962962963,4.11392405063e-08,94.3703703704,4.03164556962e-06,1
1763027066.43,4,10.0.0.25231810.0.0.1150511,10.0.0.2,52318,10.0.0.11,5051,1,0,8,7,377000000,15,30,0,6,588,0.857142857143,1.59151193634e-08,84.0,1.55968169761e-06,1
1763027066.43,4,10.0.0.65231810.0.0.1850511,10.0.0.6,52318,10.0.0.18,5051,1,0,0,27,591000000,15,30,0,26,2548,0.962962962963,4.39932318105e-08,94.3703703704,4.31133671743e-06,1
1763027066.43,6,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,17,189000000,15,30,0,17,1666,1.0,8.99470899471e-08,98.0,8.81481481481e-06,1
1763027066.43,6,10.0.0.18010.0.0.18562346,10.0.0.1,80,10.0.0.18,56234,6,0,8,7,475000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,6,10.0.0.18010.0.0.18562406,10.0.0.1,80,10.0.0.18,56240,6,0,8,7,418000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,6,10.0.0.1505110.0.0.185231817,10.0.0.1,5051,10.0.0.18,52318,17,0,8,7,531000000,15,30,0,2,340,0.285714285714,3.76647834275e-09,48.5714285714,6.40301318267e-07,1
1763027066.43,6,10.0.0.16505110.0.0.1523181,10.0.0.16,5051,10.0.0.1,52318,1,0,0,17,187000000,15,30,0,16,1568,0.941176470588,8.55614973262e-08,92.2352941176,8.38502673797e-06,1
1763027066.43,6,10.0.0.18505110.0.0.1523181,10.0.0.18,5051,10.0.0.1,52318,1,3,3,7,529000000,15,30,0,1,198,0.142857142857,1.89035916824e-09,28.2857142857,3.74291115312e-07,1
1763027066.43,6,10.0.0.185623410.0.0.1806,10.0.0.18,56234,10.0.0.1,80,6,3,3,7,520000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,6,10.0.0.185624010.0.0.1806,10.0.0.18,56240,10.0.0.1,80,6,3,3,7,461000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,6,10.0.0.185231810.0.0.1505117,10.0.0.18,52318,10.0.0.1,5051,17,3,3,17,587000000,15,30,0,895,1353240,52.6470588235,1.52470187394e-06,79602.3529412,0.00230534923339,1
1763027066.43,6,10.0.0.185231810.0.0.650511,10.0.0.18,52318,10.0.0.6,5051,1,0,8,27,652000000,15,30,0,26,2548,0.962962962963,3.98773006135e-08,94.3703703704,3.90797546012e-06,1
1763027066.43,6,10.0.0.65231810.0.0.1850511,10.0.0.6,52318,10.0.0.18,5051,1,0,0,27,580000000,15,30,0,26,2548,0.962962962963,4.48275862069e-08,94.3703703704,4.39310344828e-06,1
1763027066.43,5,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,17,192000000,15,30,0,17,1666,1.0,8.85416666667e-08,98.0,8.67708333333e-06,1
1763027066.43,5,10.0.0.18010.0.0.18562346,10.0.0.1,80,10.0.0.18,56234,6,0,8,7,479000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,5,10.0.0.18010.0.0.18562406,10.0.0.1,80,10.0.0.18,56240,6,0,8,7,423000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,5,10.0.0.1505110.0.0.185231817,10.0.0.1,5051,10.0.0.18,52318,17,0,8,7,536000000,15,30,0,2,340,0.285714285714,3.73134328358e-09,48.5714285714,6.34328358209e-07,1
1763027066.43,5,10.0.0.16505110.0.0.1523181,10.0.0.16,5051,10.0.0.1,52318,1,0,0,17,185000000,15,30,0,17,1666,1.0,9.18918918919e-08,98.0,9.00540540541e-06,1
1763027066.43,5,10.0.0.18505110.0.0.1523181,10.0.0.18,5051,10.0.0.1,52318,1,3,3,7,526000000,15,30,0,1,198,0.142857142857,1.90114068441e-09,28.2857142857,3.76425855513e-07,1
1763027066.43,5,10.0.0.185623410.0.0.1806,10.0.0.18,56234,10.0.0.1,80,6,3,3,7,515000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,5,10.0.0.185624010.0.0.1806,10.0.0.18,56240,10.0.0.1,80,6,3,3,7,456000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,5,10.0.0.185231810.0.0.1505117,10.0.0.18,52318,10.0.0.1,5051,17,3,3,17,575000000,15,30,0,895,1353240,52.6470588235,1.55652173913e-06,79602.3529412,0.00235346086957,1
1763027066.43,5,10.0.0.185231810.0.0.650511,10.0.0.18,52318,10.0.0.6,5051,1,0,8,27,647000000,15,30,0,26,2548,0.962962962963,4.01854714065e-08,94.3703703704,3.93817619784e-06,1
1763027066.43,5,10.0.0.65231810.0.0.1850511,10.0.0.6,52318,10.0.0.18,5051,1,0,0,27,585000000,15,30,0,26,2548,0.962962962963,4.44444444444e-08,94.3703703704,4.35555555556e-06,1
1763027066.43,2,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,17,199000000,15,30,0,16,1568,0.941176470588,8.04020100503e-08,92.2352941176,7.87939698492e-06,1
1763027066.43,2,10.0.0.18010.0.0.18562346,10.0.0.1,80,10.0.0.18,56234,6,0,8,7,490000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,2,10.0.0.18010.0.0.18562406,10.0.0.1,80,10.0.0.18,56240,6,0,8,7,436000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,2,10.0.0.1505110.0.0.185231817,10.0.0.1,5051,10.0.0.18,52318,17,0,8,7,551000000,15,30,0,2,340,0.285714285714,3.62976406534e-09,48.5714285714,6.17059891107e-07,1
1763027066.43,2,10.0.0.11505110.0.0.2523181,10.0.0.11,5051,10.0.0.2,52318,1,0,0,7,354000000,15,30,0,6,588,0.857142857143,1.69491525424e-08,84.0,1.66101694915e-06,1
1763027066.43,2,10.0.0.16505110.0.0.1523181,10.0.0.16,5051,10.0.0.1,52318,1,0,0,17,177000000,15,30,0,16,1568,0.941176470588,9.0395480226e-08,92.2352941176,8.85875706215e-06,1
1763027066.43,2,10.0.0.18505110.0.0.1523181,10.0.0.18,5051,10.0.0.1,52318,1,3,3,7,513000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,2,10.0.0.185623410.0.0.1806,10.0.0.18,56234,10.0.0.1,80,6,3,3,7,502000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,2,10.0.0.185624010.0.0.1806,10.0.0.18,56240,10.0.0.1,80,6,3,3,7,444000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027066.43,2,10.0.0.185231810.0.0.1505117,10.0.0.18,52318,10.0.0.1,5051,17,3,3,17,561000000,15,30,0,895,1353240,52.6470588235,1.59536541889e-06,79602.3529412,0.00241219251337,1
1763027066.43,2,10.0.0.185231810.0.0.650511,10.0.0.18,52318,10.0.0.6,5051,1,0,8,27,612000000,15,30,0,26,2548,0.962962962963,4.24836601307e-08,94.3703703704,4.16339869281e-06,1
1763027066.43,2,10.0.0.25231810.0.0.1150511,10.0.0.2,52318,10.0.0.11,5051,1,0,8,7,400000000,15,30,0,6,588,0.857142857143,1.5e-08,84.0,1.47e-06,1
1763027066.43,2,10.0.0.65231810.0.0.1850511,10.0.0.6,52318,10.0.0.18,5051,1,0,0,27,604000000,15,30,0,26,2548,0.962962962963,4.30463576159e-08,94.3703703704,4.21854304636e-06,1
1763027076.42,1,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,202000000,15,30,0,27,2646,1.0,1.33663366337e-07,98.0,1.3099009901e-05,1
1763027076.42,1,10.0.0.1505010.0.0.2598086,10.0.0.1,5050,10.0.0.2,59808,6,0,8,17,385000000,15,30,0,104255,6881278,6132.64705882,0.000270792207792,404781.058824,0.0178734493506,1
1763027076.42,1,10.0.0.11505010.0.0.2598081,10.0.0.11,5050,10.0.0.2,59808,1,0,0,17,338000000,15,30,0,16,1568,0.941176470588,4.73372781065e-08,92.2352941176,4.63905325444e-06,1
1763027076.42,1,10.0.0.16505010.0.0.1598081,10.0.0.16,5050,10.0.0.1,59808,1,0,0,27,175000000,15,30,0,27,2646,1.0,1.54285714286e-07,98.0,1.512e-05,1
1763027076.42,1,10.0.0.25980810.0.0.150506,10.0.0.2,59808,10.0.0.1,5050,6,0,0,17,401000000,15,30,0,227595,10421356966,13387.9411765,0.000567568578554,613020998.0,25.9884213616,1
1763027076.42,1,10.0.0.24652510.0.0.1505117,10.0.0.2,46525,10.0.0.1,5051,17,0,0,7,374000000,15,30,0,616,931392,88.0,1.64705882353e-06,133056.0,0.00249035294118,1
1763027076.42,1,10.0.0.24652510.0.0.1150511,10.0.0.2,46525,10.0.0.11,5051,1,0,8,17,406000000,15,30,0,17,1642,1.0,4.18719211823e-08,96.5882352941,4.04433497537e-06,1
1763027076.43,3,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,196000000,15,30,0,27,2646,1.0,1.37755102041e-07,98.0,1.35e-05,1
1763027076.43,3,10.0.0.11010.0.0.201,10.0.0.11,0,10.0.0.2,0,1,0,0,17,361000000,15,30,0,16,1568,0.941176470588,4.43213296399e-08,92.2352941176,4.34349030471e-06,1
1763027076.43,3,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,27,180000000,15,30,0,27,2646,1.0,1.5e-07,98.0,1.47e-05,1
1763027076.43,3,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,8,7,10000000,15,30,0,6,588,0.857142857143,6e-07,84.0,5.88e-05,1
1763027076.43,3,10.0.0.2010.0.0.1101,10.0.0.2,0,10.0.0.11,0,1,0,8,17,394000000,15,30,0,16,1568,0.941176470588,4.06091370558e-08,92.2352941176,3.97969543147e-06,1
1763027076.43,3,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,0,7,2000000,15,30,0,6,588,0.857142857143,3e-06,84.0,0.000294,1
1763027076.43,4,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,194000000,15,30,0,27,2646,1.0,1.39175257732e-07,98.0,1.36391752577e-05,1
1763027076.43,4,10.0.0.11010.0.0.201,10.0.0.11,0,10.0.0.2,0,1,0,0,17,371000000,15,30,0,16,1568,0.941176470588,4.31266846361e-08,92.2352941176,4.22641509434e-06,1
1763027076.43,4,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,27,182000000,15,30,0,26,2548,0.962962962963,1.42857142857e-07,94.3703703704,1.4e-05,1
1763027076.43,4,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,8,7,13000000,15,30,0,7,686,1.0,5.38461538462e-07,98.0,5.27692307692e-05,1
1763027076.43,4,10.0.0.2010.0.0.1101,10.0.0.2,0,10.0.0.11,0,1,0,8,17,378000000,15,30,0,16,1568,0.941176470588,4.2328042328e-08,92.2352941176,4.14814814815e-06,1
1763027076.43,4,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,0,6,999000000,15,30,0,7,686,1.16666666667,7.00700700701e-09,114.333333333,6.86686686687e-07,1
1763027076.43,5,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,193000000,15,30,0,27,2646,1.0,1.39896373057e-07,98.0,1.37098445596e-05,1
1763027076.43,5,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,27,186000000,15,30,0,27,2646,1.0,1.45161290323e-07,98.0,1.42258064516e-05,1
1763027076.43,5,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,8,7,18000000,15,30,0,6,588,0.857142857143,3.33333333333e-07,84.0,3.26666666667e-05,1
1763027076.43,5,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,0,6,998000000,15,30,0,7,686,1.16666666667,7.01402805611e-09,114.333333333,6.87374749499e-07,1
1763027076.43,2,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,200000000,15,30,0,26,2548,0.962962962963,1.3e-07,94.3703703704,1.274e-05,1
1763027076.43,2,10.0.0.11010.0.0.201,10.0.0.11,0,10.0.0.2,0,1,0,0,17,355000000,15,30,0,16,1568,0.941176470588,4.50704225352e-08,92.2352941176,4.41690140845e-06,1
1763027076.43,2,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,27,178000000,15,30,0,26,2548,0.962962962963,1.4606741573e-07,94.3703703704,1.43146067416e-05,1
1763027076.43,2,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,8,7,9000000,15,30,0,7,686,1.0,7.77777777778e-07,98.0,7.62222222222e-05,1
1763027076.43,2,10.0.0.2010.0.0.1101,10.0.0.2,0,10.0.0.11,0,1,0,8,17,401000000,15,30,0,16,1568,0.941176470588,3.99002493766e-08,92.2352941176,3.9102244389e-06,1
1763027076.43,2,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,0,7,6000000,15,30,0,6,588,0.857142857143,1e-06,84.0,9.8e-05,1
1763027076.43,6,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,27,190000000,15,30,0,27,2646,1.0,1.42105263158e-07,98.0,1.39263157895e-05,1
1763027076.43,6,10.0.0.16010.0.0.101,10.0.0.16,0,10.0.0.1,0,1,0,0,27,188000000,15,30,0,26,2548,0.962962962963,1.3829787234e-07,94.3703703704,1.35531914894e-05,1
1763027076.43,6,10.0.0.18010.0.0.601,10.0.0.18,0,10.0.0.6,0,1,0,8,7,21000000,15,30,0,7,686,1.0,3.33333333333e-07,98.0,3.26666666667e-05,1
1763027076.43,6,10.0.0.6010.0.0.1801,10.0.0.6,0,10.0.0.18,0,1,0,0,6,994000000,15,30,0,6,588,1.0,6.03621730382e-09,98.0,5.91549295775e-07,1
1763027086.43,1,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,6,555000000,15,30,0,6,588,1.0,1.08108108108e-08,98.0,1.05945945946e-06,1
1763027086.43,1,10.0.0.1505010.0.0.17589226,10.0.0.1,5050,10.0.0.17,58922,6,0,8,7,276000000,15,30,0,75025,4952878,10717.8571429,0.000271829710145,707554.0,0.0179452101449,1
1763027086.43,1,10.0.0.18010.0.0.2417266,10.0.0.1,80,10.0.0.2,41726,6,0,8,7,330000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027086.43,1,10.0.0.18010.0.0.2417286,10.0.0.1,80,10.0.0.2,41728,6,0,8,7,316000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027086.43,1,10.0.0.1505110.0.0.24652517,10.0.0.1,5051,10.0.0.2,46525,17,0,8,7,348000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027086.43,1,10.0.0.11505110.0.0.2465251,10.0.0.11,5051,10.0.0.2,46525,1,0,0,27,340000000,15,30,0,26,2548,0.962962962963,7.64705882353e-08,94.3703703704,7.49411764706e-06,1
1763027086.43,1,10.0.0.16505110.0.0.1465251,10.0.0.16,5051,10.0.0.1,46525,1,0,0,6,496000000,15,30,0,5,490,0.833333333333,1.00806451613e-08,81.6666666667,9.87903225806e-07,1
1763027086.43,1,10.0.0.175892210.0.0.150506,10.0.0.17,58922,10.0.0.1,5050,6,0,0,7,280000000,15,30,0,179156,9277634856,25593.7142857,0.000639842857143,1325376408.0,33.1344102,1
1763027086.43,1,10.0.0.24172610.0.0.1806,10.0.0.2,41726,10.0.0.1,80,6,0,0,7,334000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027086.43,1,10.0.0.24172810.0.0.1806,10.0.0.2,41728,10.0.0.1,80,6,0,0,7,318000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763027086.43,1,10.0.0.24652510.0.0.1505117,10.0.0.2,46525,10.0.0.1,5051,17,0,0,17,376000000,15,30,0,893,1350216,52.5294117647,2.375e-06,79424.4705882,0.003591,1
1763027086.43,1,10.0.0.24652510.0.0.1150511,10.0.0.2,46525,10.0.0.11,5051,1,0,8,27,408000000,15,30,0,27,2622,1.0,6.61764705882e-08,97.1111111111,6.42647058824e-06,1
1763027086.43,4,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,6,541000000,15,30,0,5,490,0.833333333333,9.24214417745e-09,81.6666666667,9.0573012939e-07,1
1763027086.43,4,10.0.0.1505010.0.0.17589226,10.0.0.1,5050,10.0.0.17,58922,6,0,8,7,269000000,15,30,0,75025,4952878,10717.8571429,0.000278903345725,707554.0,0.0184121858736,1
1763027086.43,4,10.0.0.10505010.0.0.17589221,10.0.0.10,5050,10.0.0.17,58922,1,0,0,7,277000000,15,30,0,6,588,0.857142857143,2.16606498195e-08,84.0,2.12274368231e-06,1
1763027086.43,4,10.0.0.11505010.0.0.2589221,10.0.0.11,5050,10.0.0.2,58922,1,0,0,27,375000000,15,30,0,26,2548,0.962962962963,6.93333333333e-08,94.3703703704,6.79466666667e-06,1
1763027086.43,4,10.0.0.16505010.0.0.1589221,10.0.0.16,5050,10.0.0.1,58922,1,0,0,6,513000000,15,30,0,5,490,0.833333333333,9.74658869396e-09,81.6666666667,9.55165692008e-07,1
1763027086.43,4,10.0.0.175892210.0.0.150506,10.0.0.17,58922,10.0.0.1,5050,6,0,0,7,294000000,15,30,0,179152,9277502768,25593.1428571,0.000609360544218,1325357538.29,31.5561318639,1
1763027086.43,4,10.0.0.175892210.0.0.1050501,10.0.0.17,58922,10.0.0.10,5050,1,0,8,7,282000000,15,30,0,6,588,0.857142857143,2.12765957447e-08,84.0,2.08510638298e-06,1
1763027086.43,4,10.0.0.185892210.0.0.650501,10.0.0.18,58922,10.0.0.6,5050,1,0,8,17,17000000,15,30,0,17,1666,1.0,1e-06,98.0,9.8e-05,1
1763027086.43,4,10.0.0.25892210.0.0.1150501,10.0.0.2,58922,10.0.0.11,5050,1,0,8,27,382000000,15,30,0,26,2548,0.962962962963,6.80628272251e-08,94.3703703704,6.67015706806e-06,1
1763027086.43,4,10.0.0.65892210.0.0.1850501,10.0.0.6,58922,10.0.0.18,5050,1,0,0,17,3000000,15,30,0,17,1666,1.0,5.66666666667e-06,98.0,0.000555333333333,1
1763027086.43,6,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,6,530000000,15,30,0,5,490,0.833333333333,9.43396226415e-09,81.6666666667,9.24528301887e-07,1
1763027086.43,6,10.0.0.1505010.0.0.17589226,10.0.0.1,5050,10.0.0.17,58922,6,0,8,7,263000000,15,30,0,75024,4952812,10717.7142857,0.000285262357414,707544.571429,0.0188319847909,1
1763027086.43,6,10.0.0.10505010.0.0.17589221,10.0.0.10,5050,10.0.0.17,58922,1,0,0,7,272000000,15,30,0,6,588,0.857142857143,2.20588235294e-08,84.0,2.16176470588e-06,1
1763027086.43,6,10.0.0.16505010.0.0.1589221,10.0.0.16,5050,10.0.0.1,58922,1,0,0,6,524000000,15,30,0,5,490,0.833333333333,9.54198473282e-09,81.6666666667,9.35114503817e-07,1
1763027086.43,6,10.0.0.175892210.0.0.150506,10.0.0.17,58922,10.0.0.1,5050,6,0,0,7,304000000,15,30,0,179153,9277503586,25593.2857143,0.000589319078947,1325357655.14,30.5181039013,1
1763027086.43,6,10.0.0.175892210.0.0.1050501,10.0.0.17,58922,10.0.0.10,5050,1,0,8,7,291000000,15,30,0,6,588,0.857142857143,2.0618556701e-08,84.0,2.0206185567e-06,1
1763027086.43,6,10.0.0.185892210.0.0.650501,10.0.0.18,58922,10.0.0.6,5050,1,0,8,17,25000000,15,30,0,17,1666,1.0,6.8e-07,98.0,6.664e-05,1
1763027086.43,6,10.0.0.65892210.0.0.1850501,10.0.0.6,58922,10.0.0.18,5050,1,0,0,16,998000000,15,30,0,16,1568,1.0,1.60320641283e-08,98.0,1.57114228457e-06,1
1763027086.43,3,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,6,549000000,15,30,0,6,588,1.0,1.09289617486e-08,98.0,1.07103825137e-06,1
1763027086.43,3,10.0.0.1505010.0.0.17589226,10.0.0.1,5050,10.0.0.17,58922,6,0,8,7,271000000,15,30,0,75026,4952944,10718.0,0.000276848708487,707563.428571,0.0182765461255,1
1763027086.43,3,10.0.0.11505010.0.0.2589221,10.0.0.11,5050,10.0.0.2,58922,1,0,0,27,365000000,15,30,0,26,2548,0.962962962963,7.12328767123e-08,94.3703703704,6.98082191781e-06,1
1763027086.43,3,10.0.0.16505010.0.0.1589221,10.0.0.16,5050,10.0.0.1,58922,1,0,0,6,507000000,15,30,0,5,490,0.833333333333,9.86193293886e-09,81.6666666667,9.66469428008e-07,1
1763027086.43,3,10.0.0.175892210.0.0.150506,10.0.0.17,58922,10.0.0.1,5050,6,0,0,7,291000000,15,30,0,179156,9277634856,25593.7142857,0.000615656357388,1325376408.0,31.8819067216,1
1763027086.43,3,10.0.0.185892210.0.0.650501,10.0.0.18,58922,10.0.0.6,5050,1,0,8,17,14000000,15,30,0,16,1568,0.941176470588,1.14285714286e-06,92.2352941176,0.000112,1
1763027086.43,3,10.0.0.25892210.0.0.1150501,10.0.0.2,58922,10.0.0.11,5050,1,0,8,27,398000000,15,30,0,26,2548,0.962962962963,6.53266331658e-08,94.3703703704,6.40201005025e-06,1
1763027086.43,3,10.0.0.65892210.0.0.1850501,10.0.0.6,58922,10.0.0.18,5050,1,0,0,17,5000000,15,30,0,16,1568,0.941176470588,3.2e-06,92.2352941176,0.0003136,1
1763027086.43,5,10.0.0.1010.0.0.1601,10.0.0.1,0,10.0.0.16,0,1,0,8,6,536000000,15,30,0,5,490,0.833333333333,9.32835820896e-09,81.6666666667,9.14179104478e-07,1
1763027086.43,5,10.0.0.1505010.0.0.17589226,10.0.0.1,5050,10.0.0.17,58922,6,0,8,7,266000000,15,30,0,75027,4953010,10718.1428571,0.000282056390977,707572.857143,0.0186203383459,1
1763027086.43,5,10.0.0.10505010.0.0.17589221,10.0.0.10,5050,10.0.0.17,58922,1,0,0,7,275000000,15,30,0,6,588,0.857142857143,2.18181818182e-08,84.0,2.13818181818e-06,1
1763027086.43,5,10.0.0.16505010.0.0.1589221,10.0.0.16,5050,10.0.0.1,58922,1,0,0,6,519000000,15,30,0,5,490,0.833333333333,9.63391136802e-09,81.6666666667,9.44123314066e-07,1
